timestamp,capital,portfolio,total,score,action,return
2025-01-13 17:30:00,1000.0,0.0,1000.0,0.11288921769202004,HOLD,0.0
2025-01-13 17:45:00,1000.0,0.0,1000.0,-0.09863318758937607,HOLD,0.0
2025-01-13 18:00:00,1000.0,0.0,1000.0,0.2681097129392514,HOLD,0.0
2025-01-13 18:15:00,1000.0,0.0,1000.0,-0.18608844946937514,HOLD,0.0
2025-01-13 18:30:00,1000.0,0.0,1000.0,-0.06091305876290157,HOLD,0.0
2025-01-13 18:45:00,1000.0,0.0,1000.0,0.30690771664465333,HOLD,0.0
2025-01-13 19:00:00,1000.0,0.0,1000.0,0.3166805680920932,HOLD,0.0
2025-01-13 19:15:00,1000.0,0.0,1000.0,-0.2653579375516847,HOLD,0.0
2025-01-13 19:30:00,1000.0,0.0,1000.0,0.22820394812155623,HOLD,0.0
2025-01-13 19:45:00,1000.0,0.0,1000.0,-0.10124530367498771,HOLD,0.0
2025-01-13 20:00:00,1000.0,0.0,1000.0,0.19771106805550298,HOLD,0.0
2025-01-13 20:15:00,1000.0,0.0,1000.0,0.2933231724977051,HOLD,0.0
2025-01-13 20:30:00,0.0,1000.0,1000.0,1.0978933974432625,BUY,0.0
2025-01-13 20:45:00,0.0,1004.5627376425855,1004.5627376425855,0.48736925343675785,HOLD,0.004562737642585413
2025-01-13 21:00:00,0.0,996.5779467680609,996.5779467680609,0.253900122559529,HOLD,-0.007948523845571431
2025-01-13 21:15:00,0.0,998.0988593155894,998.0988593155894,0.2275263200488576,HOLD,0.0015261350629529602
2025-01-13 21:30:00,0.0,1034.2205323193916,1034.2205323193916,2.1639702040888418,HOLD,0.036190476190476106
2025-01-13 21:45:00,1039.1634980988592,0.0,1039.1634980988592,0.1877929296108954,SELL,0.004779411764705754
2025-01-13 22:00:00,0.0,1039.1634980988592,1039.1634980988592,1.0314791351785364,BUY,0.0
2025-01-13 22:15:00,1040.659773834063,0.0,1040.659773834063,0.1479355714758458,SELL,0.0014398848092154193
2025-01-13 22:30:00,1040.659773834063,0.0,1040.659773834063,0.40859263152372927,HOLD,0.0
2025-01-13 22:45:00,1040.659773834063,0.0,1040.659773834063,0.3066446506914254,HOLD,0.0
2025-01-13 23:00:00,1040.659773834063,0.0,1040.659773834063,0.2539219750480849,HOLD,0.0
2025-01-13 23:15:00,1040.659773834063,0.0,1040.659773834063,0.37290743243356766,HOLD,0.0
2025-01-13 23:30:00,1040.659773834063,0.0,1040.659773834063,0.6823320065524809,HOLD,0.0
2025-01-13 23:45:00,1040.659773834063,0.0,1040.659773834063,0.3818070771335837,HOLD,0.0
2025-01-14 00:00:00,0.0,1040.659773834063,1040.659773834063,1.4724266042213014,BUY,0.0
2025-01-14 00:15:00,0.0,1030.73691544232,1030.73691544232,0.15776148436514548,HOLD,-0.009535160905840057
2025-01-14 00:30:00,0.0,1041.4866787000417,1041.4866787000417,-0.2542189226758036,HOLD,0.010429201764941887
2025-01-14 00:45:00,0.0,1053.4767992567315,1053.4767992567315,0.41819044445874826,HOLD,0.01151250496228684
2025-01-14 01:00:00,0.0,1052.2364419577634,1052.2364419577634,-0.10449229233367947,HOLD,-0.0011773940345370937
2025-01-14 01:15:00,0.0,1041.4866787000417,1041.4866787000417,-0.21479776990548993,HOLD,-0.010216110019646396
2025-01-14 01:30:00,0.0,1034.871439772213,1034.871439772213,-0.013260160699595193,HOLD,-0.006351726875744146
2025-01-14 01:45:00,0.0,1025.362033813459,1025.362033813459,0.7382843138119045,HOLD,-0.009188973232121644
2025-01-14 02:00:00,0.0,1039.005964102106,1039.005964102106,-0.08394349204792073,HOLD,0.013306451612903336
2025-01-14 02:15:00,0.0,1040.659773834063,1040.659773834063,-0.3210960841267286,HOLD,0.001591723040190729
